Alpha,8.0,2.0,1.0,0.5,0.5,0.25,0.25,0.125,0.0078125,0.001953125
Chain,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
Open Addressing, 0.9375, 5.25, 7.5, 7.5, 7.5, 7.5, 7.5, 7.5, 7.5, 7.5
